location,parameter,value,local_time,sensor_lat,sensor_lon
EW_East_Boston,pm25,21.0,2023-06-27 01:40:31-04:00,42.36599,-71.03481
EW_East_Boston,pm25,23.0,2023-06-27 01:38:44-04:00,42.36599,-71.03481
EW_East_Boston,pm25,24.2,2023-06-27 01:36:38-04:00,42.36599,-71.03481
EW_East_Boston,pm25,22.1,2023-06-27 01:34:32-04:00,42.36599,-71.03481
EW_East_Boston,pm25,23.3,2023-06-27 01:32:34-04:00,42.36599,-71.03481
EW_East_Boston,pm25,25.1,2023-06-27 01:30:39-04:00,42.36599,-71.03481
EW_East_Boston,pm25,24.4,2023-06-27 01:28:30-04:00,42.36599,-71.03481
EW_East_Boston,pm25,29.7,2023-06-27 01:22:33-04:00,42.36599,-71.03481
EW_East_Boston,pm25,29.5,2023-06-27 00:54:23-04:00,42.36599,-71.03481
EW_East_Boston,pm25,24.1,2023-06-27 00:52:23-04:00,42.36599,-71.03481
EW_East_Boston,pm25,27.4,2023-06-27 00:48:23-04:00,42.36599,-71.03481
EW_East_Boston,pm25,25.2,2023-06-27 00:46:15-04:00,42.36599,-71.03481
EW_East_Boston,pm25,18.2,2023-06-27 00:44:24-04:00,42.36599,-71.03481
EW_East_Boston,pm25,23.0,2023-06-27 00:24:20-04:00,42.36599,-71.03481
EW_East_Boston,pm25,23.8,2023-06-27 00:22:19-04:00,42.36599,-71.03481
EW_East_Boston,pm25,25.9,2023-06-27 00:18:21-04:00,42.36599,-71.03481
EW_East_Boston,pm25,28.6,2023-06-27 00:12:17-04:00,42.36599,-71.03481
EW_East_Boston,pm25,28.7,2023-06-26 23:58:16-04:00,42.36599,-71.03481
EW_East_Boston,pm25,27.0,2023-06-26 23:40:11-04:00,42.36599,-71.03481
EW_East_Boston,pm25,30.2,2023-06-26 23:36:11-04:00,42.36599,-71.03481
EW_East_Boston,pm25,27.6,2023-06-26 23:34:12-04:00,42.36599,-71.03481
EW_East_Boston,pm25,26.9,2023-06-26 23:28:10-04:00,42.36599,-71.03481
EW_East_Boston,pm25,30.6,2023-06-26 23:26:09-04:00,42.36599,-71.03481
EW_East_Boston,pm25,29.2,2023-06-26 23:20:08-04:00,42.36599,-71.03481
EW_East_Boston,pm25,28.8,2023-06-26 23:18:09-04:00,42.36599,-71.03481
EW_East_Boston,pm25,26.6,2023-06-26 23:14:09-04:00,42.36599,-71.03481
EW_East_Boston,pm25,27.5,2023-06-26 23:06:06-04:00,42.36599,-71.03481
EW_East_Boston,pm25,26.9,2023-06-26 23:02:10-04:00,42.36599,-71.03481
EW_East_Boston,pm25,31.0,2023-06-26 22:29:36-04:00,42.36599,-71.03481
EW_East_Boston,pm25,18.6,2023-06-26 20:26:43-04:00,42.36599,-71.03481
EW_East_Boston,pm25,19.6,2023-06-26 20:24:43-04:00,42.36599,-71.03481
EW_East_Boston,pm25,18.7,2023-06-26 20:18:39-04:00,42.36599,-71.03481
EW_East_Boston,pm25,22.5,2023-06-26 20:16:42-04:00,42.36599,-71.03481
EW_East_Boston,pm25,32.2,2023-06-26 20:14:43-04:00,42.36599,-71.03481
EW_East_Boston,pm25,15.0,2023-06-26 19:12:06-04:00,42.36599,-71.03481
EW_East_Boston,pm25,12.3,2023-06-26 19:10:02-04:00,42.36599,-71.03481
EW_East_Boston,pm25,13.5,2023-06-26 19:08:01-04:00,42.36599,-71.03481
EW_East_Boston,pm25,10.7,2023-06-26 19:06:01-04:00,42.36599,-71.03481
EW_East_Boston,pm25,13.0,2023-06-26 19:04:02-04:00,42.36599,-71.03481
EW_East_Boston,pm25,12.4,2023-06-26 19:00:01-04:00,42.36599,-71.03481
EW_East_Boston,pm25,13.7,2023-06-26 18:58:01-04:00,42.36599,-71.03481
EW_East_Boston,pm25,21.1,2023-06-26 18:54:01-04:00,42.36599,-71.03481
EW_East_Boston,pm25,27.1,2023-06-26 18:52:01-04:00,42.36599,-71.03481
EW_East_Boston,pm25,15.2,2023-06-26 18:19:57-04:00,42.36599,-71.03481
EW_East_Boston,pm25,13.7,2023-06-26 18:17:55-04:00,42.36599,-71.03481
EW_East_Boston,pm25,15.2,2023-06-26 18:15:55-04:00,42.36599,-71.03481
EW_East_Boston,pm25,11.3,2023-06-26 18:13:54-04:00,42.36599,-71.03481
EW_East_Boston,pm25,16.8,2023-06-26 18:07:54-04:00,42.36599,-71.03481
EW_East_Boston,pm25,15.4,2023-06-26 18:05:56-04:00,42.36599,-71.03481
EW_East_Boston,pm25,20.3,2023-06-26 18:01:52-04:00,42.36599,-71.03481
EW_East_Boston,pm25,22.9,2023-06-26 17:59:52-04:00,42.36599,-71.03481
EW_East_Boston,pm25,18.7,2023-06-26 17:31:44-04:00,42.36599,-71.03481
EW_East_Boston,pm25,17.9,2023-06-26 17:06:41-04:00,42.36599,-71.03481
EW_East_Boston,pm25,13.9,2023-06-26 15:53:00-04:00,42.36599,-71.03481
EW_East_Boston,pm25,14.9,2023-06-26 15:50:59-04:00,42.36599,-71.03481
EW_East_Boston,pm25,15.2,2023-06-26 15:48:56-04:00,42.36599,-71.03481
EW_East_Boston,pm25,14.0,2023-06-26 15:46:57-04:00,42.36599,-71.03481
EW_East_Boston,pm25,14.1,2023-06-26 15:42:59-04:00,42.36599,-71.03481
EW_East_Boston,pm25,14.5,2023-06-26 15:38:56-04:00,42.36599,-71.03481
EW_East_Boston,pm25,16.1,2023-06-26 15:36:56-04:00,42.36599,-71.03481
EW_East_Boston,pm25,14.6,2023-06-26 15:35:01-04:00,42.36599,-71.03481
EW_East_Boston,pm25,14.6,2023-06-26 15:30:54-04:00,42.36599,-71.03481
EW_East_Boston,pm25,16.4,2023-06-26 15:28:55-04:00,42.36599,-71.03481
EW_East_Boston,pm25,16.2,2023-06-26 15:26:54-04:00,42.36599,-71.03481
EW_East_Boston,pm25,16.0,2023-06-26 15:24:53-04:00,42.36599,-71.03481
EW_East_Boston,pm25,15.7,2023-06-26 15:20:52-04:00,42.36599,-71.03481
EW_East_Boston,pm25,14.8,2023-06-26 15:18:52-04:00,42.36599,-71.03481
EW_East_Boston,pm25,17.9,2023-06-26 15:16:52-04:00,42.36599,-71.03481
EW_East_Boston,pm25,15.5,2023-06-26 15:14:53-04:00,42.36599,-71.03481
EW_East_Boston,pm25,14.9,2023-06-26 15:12:50-04:00,42.36599,-71.03481
EW_East_Boston,pm25,14.8,2023-06-26 15:08:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,15.7,2023-06-26 15:06:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,14.8,2023-06-26 15:02:52-04:00,42.36599,-71.03481
EW_East_Boston,pm25,15.0,2023-06-26 15:00:50-04:00,42.36599,-71.03481
EW_East_Boston,pm25,16.3,2023-06-26 14:52:50-04:00,42.36599,-71.03481
EW_East_Boston,pm25,15.0,2023-06-26 14:50:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,14.7,2023-06-26 14:48:52-04:00,42.36599,-71.03481
EW_East_Boston,pm25,14.1,2023-06-26 14:46:53-04:00,42.36599,-71.03481
EW_East_Boston,pm25,13.7,2023-06-26 14:44:50-04:00,42.36599,-71.03481
EW_East_Boston,pm25,15.6,2023-06-26 14:42:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,11.4,2023-06-26 14:40:52-04:00,42.36599,-71.03481
EW_East_Boston,pm25,15.4,2023-06-26 14:38:46-04:00,42.36599,-71.03481
EW_East_Boston,pm25,13.1,2023-06-26 14:36:49-04:00,42.36599,-71.03481
EW_East_Boston,pm25,14.7,2023-06-26 14:34:46-04:00,42.36599,-71.03481
EW_East_Boston,pm25,11.4,2023-06-26 14:32:46-04:00,42.36599,-71.03481
EW_East_Boston,pm25,14.0,2023-06-26 14:30:48-04:00,42.36599,-71.03481
EW_East_Boston,pm25,31.9,2023-06-26 14:26:46-04:00,42.36599,-71.03481
EW_East_Boston,pm25,16.4,2023-06-26 13:44:36-04:00,42.36599,-71.03481
EW_East_Boston,pm25,17.5,2023-06-26 13:40:37-04:00,42.36599,-71.03481
EW_East_Boston,pm25,13.2,2023-06-26 13:38:37-04:00,42.36599,-71.03481
EW_East_Boston,pm25,15.2,2023-06-26 13:34:33-04:00,42.36599,-71.03481
EW_East_Boston,pm25,16.3,2023-06-26 13:32:34-04:00,42.36599,-71.03481
EW_East_Boston,pm25,16.3,2023-06-26 13:30:36-04:00,42.36599,-71.03481
EW_East_Boston,pm25,16.7,2023-06-26 13:28:35-04:00,42.36599,-71.03481
EW_East_Boston,pm25,15.8,2023-06-26 13:26:35-04:00,42.36599,-71.03481
EW_East_Boston,pm25,15.9,2023-06-26 13:20:34-04:00,42.36599,-71.03481
EW_East_Boston,pm25,14.8,2023-06-26 13:16:03-04:00,42.36599,-71.03481
EW_East_Boston,pm25,14.9,2023-06-26 13:12:02-04:00,42.36599,-71.03481
EW_East_Boston,pm25,14.8,2023-06-26 13:08:02-04:00,42.36599,-71.03481
EW_East_Boston,pm25,17.2,2023-06-26 13:06:03-04:00,42.36599,-71.03481
EW_East_Boston,pm25,16.3,2023-06-26 13:04:01-04:00,42.36599,-71.03481
EW_East_Boston,pm25,18.9,2023-06-26 13:02:01-04:00,42.36599,-71.03481
EW_East_Boston,pm25,18.4,2023-06-26 12:57:59-04:00,42.36599,-71.03481
EW_East_Boston,pm25,15.7,2023-06-26 12:56:00-04:00,42.36599,-71.03481
EW_East_Boston,pm25,18.1,2023-06-26 12:51:59-04:00,42.36599,-71.03481
EW_East_Boston,pm25,15.7,2023-06-26 12:47:57-04:00,42.36599,-71.03481
EW_East_Boston,pm25,17.6,2023-06-26 12:45:59-04:00,42.36599,-71.03481
EW_East_Boston,pm25,15.3,2023-06-26 12:44:02-04:00,42.36599,-71.03481
EW_East_Boston,pm25,16.5,2023-06-26 12:41:59-04:00,42.36599,-71.03481
EW_East_Boston,pm25,15.7,2023-06-26 12:39:57-04:00,42.36599,-71.03481
EW_East_Boston,pm25,13.7,2023-06-26 12:37:56-04:00,42.36599,-71.03481
EW_East_Boston,pm25,15.1,2023-06-26 12:36:01-04:00,42.36599,-71.03481
EW_East_Boston,pm25,16.6,2023-06-26 12:33:57-04:00,42.36599,-71.03481
EW_East_Boston,pm25,15.7,2023-06-26 12:29:56-04:00,42.36599,-71.03481
EW_East_Boston,pm25,15.3,2023-06-26 12:27:56-04:00,42.36599,-71.03481
EW_East_Boston,pm25,16.2,2023-06-26 12:25:56-04:00,42.36599,-71.03481
EW_East_Boston,pm25,15.4,2023-06-26 12:23:56-04:00,42.36599,-71.03481
EW_East_Boston,pm25,14.9,2023-06-26 12:21:57-04:00,42.36599,-71.03481
EW_East_Boston,pm25,14.5,2023-06-26 12:19:54-04:00,42.36599,-71.03481
EW_East_Boston,pm25,15.2,2023-06-26 12:17:55-04:00,42.36599,-71.03481
EW_East_Boston,pm25,17.4,2023-06-26 12:15:53-04:00,42.36599,-71.03481
EW_East_Boston,pm25,13.7,2023-06-26 12:13:54-04:00,42.36599,-71.03481
EW_East_Boston,pm25,15.7,2023-06-26 12:11:53-04:00,42.36599,-71.03481
EW_East_Boston,pm25,13.8,2023-06-26 12:09:52-04:00,42.36599,-71.03481
EW_East_Boston,pm25,13.8,2023-06-26 12:07:56-04:00,42.36599,-71.03481
EW_East_Boston,pm25,15.6,2023-06-26 12:05:56-04:00,42.36599,-71.03481
EW_East_Boston,pm25,12.9,2023-06-26 12:03:50-04:00,42.36599,-71.03481
EW_East_Boston,pm25,15.3,2023-06-26 12:01:50-04:00,42.36599,-71.03481
EW_East_Boston,pm25,18.1,2023-06-26 11:59:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,16.8,2023-06-26 11:57:54-04:00,42.36599,-71.03481
EW_East_Boston,pm25,17.5,2023-06-26 11:55:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,15.1,2023-06-26 11:51:50-04:00,42.36599,-71.03481
EW_East_Boston,pm25,15.7,2023-06-26 11:49:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,14.4,2023-06-26 11:47:50-04:00,42.36599,-71.03481
EW_East_Boston,pm25,14.2,2023-06-26 11:45:50-04:00,42.36599,-71.03481
EW_East_Boston,pm25,15.1,2023-06-26 11:43:50-04:00,42.36599,-71.03481
EW_East_Boston,pm25,17.1,2023-06-26 11:41:48-04:00,42.36599,-71.03481
EW_East_Boston,pm25,18.2,2023-06-26 11:37:48-04:00,42.36599,-71.03481
EW_East_Boston,pm25,15.1,2023-06-26 11:35:52-04:00,42.36599,-71.03481
EW_East_Boston,pm25,19.3,2023-06-26 11:33:46-04:00,42.36599,-71.03481
EW_East_Boston,pm25,18.9,2023-06-26 11:31:46-04:00,42.36599,-71.03481
EW_East_Boston,pm25,17.5,2023-06-26 11:27:44-04:00,42.36599,-71.03481
EW_East_Boston,pm25,15.4,2023-06-26 11:23:44-04:00,42.36599,-71.03481
EW_East_Boston,pm25,17.1,2023-06-26 11:21:49-04:00,42.36599,-71.03481
EW_East_Boston,pm25,16.2,2023-06-26 11:19:45-04:00,42.36599,-71.03481
EW_East_Boston,pm25,18.1,2023-06-26 11:17:46-04:00,42.36599,-71.03481
EW_East_Boston,pm25,13.3,2023-06-26 11:13:45-04:00,42.36599,-71.03481
EW_East_Boston,pm25,14.9,2023-06-26 11:11:46-04:00,42.36599,-71.03481
EW_East_Boston,pm25,14.2,2023-06-26 11:09:44-04:00,42.36599,-71.03481
EW_East_Boston,pm25,14.7,2023-06-26 11:07:45-04:00,42.36599,-71.03481
EW_East_Boston,pm25,15.7,2023-06-26 11:05:44-04:00,42.36599,-71.03481
EW_East_Boston,pm25,15.6,2023-06-26 11:03:46-04:00,42.36599,-71.03481
EW_East_Boston,pm25,14.8,2023-06-26 10:59:44-04:00,42.36599,-71.03481
EW_East_Boston,pm25,13.7,2023-06-26 10:57:44-04:00,42.36599,-71.03481
EW_East_Boston,pm25,22.2,2023-06-26 10:55:45-04:00,42.36599,-71.03481
EW_East_Boston,pm25,26.0,2023-06-26 10:53:45-04:00,42.36599,-71.03481
EW_East_Boston,pm25,14.7,2023-06-26 10:41:40-04:00,42.36599,-71.03481
EW_East_Boston,pm25,14.4,2023-06-26 10:35:43-04:00,42.36599,-71.03481
EW_East_Boston,pm25,14.4,2023-06-26 10:33:40-04:00,42.36599,-71.03481
EW_East_Boston,pm25,21.8,2023-06-26 10:25:36-04:00,42.36599,-71.03481
EW_East_Boston,pm25,29.4,2023-06-26 10:23:37-04:00,42.36599,-71.03481
EW_East_Boston,pm25,12.6,2023-06-26 09:43:29-04:00,42.36599,-71.03481
EW_East_Boston,pm25,14.4,2023-06-26 09:37:33-04:00,42.36599,-71.03481
EW_East_Boston,pm25,17.8,2023-06-26 09:35:29-04:00,42.36599,-71.03481
EW_East_Boston,pm25,28.0,2023-06-26 09:33:29-04:00,42.36599,-71.03481
EW_East_Boston,pm25,19.0,2023-06-26 08:30:49-04:00,42.36599,-71.03481
EW_East_Boston,pm25,17.1,2023-06-26 08:28:53-04:00,42.36599,-71.03481
EW_East_Boston,pm25,24.8,2023-06-26 08:24:49-04:00,42.36599,-71.03481
EW_East_Boston,pm25,11.5,2023-06-26 08:10:48-04:00,42.36599,-71.03481
EW_East_Boston,pm25,26.5,2023-06-26 08:06:48-04:00,42.36599,-71.03481
EW_East_Boston,pm25,23.8,2023-06-26 06:52:08-04:00,42.36599,-71.03481
EW_East_Boston,pm25,7.6,2023-06-26 05:43:53-04:00,42.36599,-71.03481
EW_East_Boston,pm25,8.1,2023-06-26 05:41:54-04:00,42.36599,-71.03481
EW_East_Boston,pm25,10.7,2023-06-26 05:39:52-04:00,42.36599,-71.03481
EW_East_Boston,pm25,7.2,2023-06-26 05:35:49-04:00,42.36599,-71.03481
EW_East_Boston,pm25,10.7,2023-06-26 05:33:49-04:00,42.36599,-71.03481
EW_East_Boston,pm25,8.6,2023-06-26 05:29:49-04:00,42.36599,-71.03481
EW_East_Boston,pm25,7.5,2023-06-26 05:27:49-04:00,42.36599,-71.03481
EW_East_Boston,pm25,6.8,2023-06-26 05:25:50-04:00,42.36599,-71.03481
EW_East_Boston,pm25,9.3,2023-06-26 05:23:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,6.7,2023-06-26 05:21:49-04:00,42.36599,-71.03481
EW_East_Boston,pm25,8.4,2023-06-26 05:19:49-04:00,42.36599,-71.03481
EW_East_Boston,pm25,9.9,2023-06-26 05:17:49-04:00,42.36599,-71.03481
EW_East_Boston,pm25,12.1,2023-06-26 05:15:49-04:00,42.36599,-71.03481
EW_East_Boston,pm25,26.8,2023-06-26 05:11:50-04:00,42.36599,-71.03481
EW_East_Boston,pm25,10.7,2023-06-26 05:01:49-04:00,42.36599,-71.03481
EW_East_Boston,pm25,9.5,2023-06-26 04:59:49-04:00,42.36599,-71.03481
EW_East_Boston,pm25,9.2,2023-06-26 04:57:44-04:00,42.36599,-71.03481
EW_East_Boston,pm25,11.0,2023-06-26 04:53:43-04:00,42.36599,-71.03481
EW_East_Boston,pm25,7.5,2023-06-26 04:51:47-04:00,42.36599,-71.03481
EW_East_Boston,pm25,9.5,2023-06-26 04:49:43-04:00,42.36599,-71.03481
EW_East_Boston,pm25,12.2,2023-06-26 04:47:44-04:00,42.36599,-71.03481
EW_East_Boston,pm25,8.1,2023-06-26 04:45:47-04:00,42.36599,-71.03481
EW_East_Boston,pm25,7.8,2023-06-26 04:43:43-04:00,42.36599,-71.03481
EW_East_Boston,pm25,8.7,2023-06-26 04:41:42-04:00,42.36599,-71.03481
EW_East_Boston,pm25,8.6,2023-06-26 04:39:42-04:00,42.36599,-71.03481
EW_East_Boston,pm25,8.7,2023-06-26 04:37:41-04:00,42.36599,-71.03481
EW_East_Boston,pm25,9.3,2023-06-26 04:33:42-04:00,42.36599,-71.03481
EW_East_Boston,pm25,9.9,2023-06-26 04:29:41-04:00,42.36599,-71.03481
EW_East_Boston,pm25,8.9,2023-06-26 04:25:41-04:00,42.36599,-71.03481
EW_East_Boston,pm25,9.0,2023-06-26 04:21:41-04:00,42.36599,-71.03481
EW_East_Boston,pm25,10.9,2023-06-26 04:15:42-04:00,42.36599,-71.03481
EW_East_Boston,pm25,10.3,2023-06-26 04:13:41-04:00,42.36599,-71.03481
EW_East_Boston,pm25,11.2,2023-06-26 04:11:41-04:00,42.36599,-71.03481
EW_East_Boston,pm25,10.0,2023-06-26 04:09:42-04:00,42.36599,-71.03481
EW_East_Boston,pm25,11.0,2023-06-26 04:07:41-04:00,42.36599,-71.03481
EW_East_Boston,pm25,13.5,2023-06-26 04:05:42-04:00,42.36599,-71.03481
EW_East_Boston,pm25,11.6,2023-06-26 04:03:41-04:00,42.36599,-71.03481
EW_East_Boston,pm25,18.6,2023-06-26 04:01:41-04:00,42.36599,-71.03481
EW_East_Boston,pm25,27.7,2023-06-26 03:59:40-04:00,42.36599,-71.03481
EW_East_Boston,pm25,14.1,2023-06-26 03:23:35-04:00,42.36599,-71.03481
EW_East_Boston,pm25,15.5,2023-06-26 03:19:31-04:00,42.36599,-71.03481
EW_East_Boston,pm25,14.2,2023-06-26 03:17:30-04:00,42.36599,-71.03481
EW_East_Boston,pm25,15.7,2023-06-26 03:15:28-04:00,42.36599,-71.03481
EW_East_Boston,pm25,16.0,2023-06-26 03:13:28-04:00,42.36599,-71.03481
EW_East_Boston,pm25,16.4,2023-06-26 03:11:27-04:00,42.36599,-71.03481
EW_East_Boston,pm25,15.7,2023-06-26 03:09:27-04:00,42.36599,-71.03481
EW_East_Boston,pm25,15.4,2023-06-26 03:07:32-04:00,42.36599,-71.03481
EW_East_Boston,pm25,16.9,2023-06-26 03:05:32-04:00,42.36599,-71.03481
EW_East_Boston,pm25,16.2,2023-06-26 03:03:28-04:00,42.36599,-71.03481
EW_East_Boston,pm25,15.9,2023-06-26 03:01:28-04:00,42.36599,-71.03481
EW_East_Boston,pm25,17.2,2023-06-26 02:59:27-04:00,42.36599,-71.03481
EW_East_Boston,pm25,17.0,2023-06-26 02:57:31-04:00,42.36599,-71.03481
EW_East_Boston,pm25,16.6,2023-06-26 02:55:27-04:00,42.36599,-71.03481
EW_East_Boston,pm25,17.3,2023-06-26 02:51:27-04:00,42.36599,-71.03481
EW_East_Boston,pm25,17.5,2023-06-26 02:49:27-04:00,42.36599,-71.03481
EW_East_Boston,pm25,16.0,2023-06-26 02:45:29-04:00,42.36599,-71.03481
EW_East_Boston,pm25,18.4,2023-06-26 02:39:27-04:00,42.36599,-71.03481
EW_East_Boston,pm25,17.9,2023-06-26 02:37:28-04:00,42.36599,-71.03481
EW_East_Boston,pm25,22.0,2023-06-26 02:33:27-04:00,42.36599,-71.03481
EW_East_Boston,pm25,18.6,2023-06-26 02:31:27-04:00,42.36599,-71.03481
EW_East_Boston,pm25,28.7,2023-06-26 02:23:21-04:00,42.36599,-71.03481
EW_East_Boston,pm25,36.8,2023-06-26 01:10:44-04:00,42.36599,-71.03481
EW_East_Boston,pm25,31.4,2023-06-25 23:23:25-04:00,42.36599,-71.03481
EW_East_Boston,pm25,14.7,2023-06-25 22:29:13-04:00,42.36599,-71.03481
EW_East_Boston,pm25,16.3,2023-06-25 22:23:13-04:00,42.36599,-71.03481
EW_East_Boston,pm25,15.9,2023-06-25 22:21:17-04:00,42.36599,-71.03481
EW_East_Boston,pm25,16.0,2023-06-25 22:17:10-04:00,42.36599,-71.03481
EW_East_Boston,pm25,13.2,2023-06-25 22:15:11-04:00,42.36599,-71.03481
EW_East_Boston,pm25,15.5,2023-06-25 22:13:10-04:00,42.36599,-71.03481
EW_East_Boston,pm25,15.3,2023-06-25 22:11:11-04:00,42.36599,-71.03481
EW_East_Boston,pm25,15.5,2023-06-25 22:09:11-04:00,42.36599,-71.03481
EW_East_Boston,pm25,16.3,2023-06-25 22:07:10-04:00,42.36599,-71.03481
EW_East_Boston,pm25,13.6,2023-06-25 21:59:10-04:00,42.36599,-71.03481
EW_East_Boston,pm25,16.7,2023-06-25 21:55:13-04:00,42.36599,-71.03481
EW_East_Boston,pm25,18.6,2023-06-25 21:53:10-04:00,42.36599,-71.03481
EW_East_Boston,pm25,16.8,2023-06-25 21:51:43-04:00,42.36599,-71.03481
EW_East_Boston,pm25,15.8,2023-06-25 21:41:11-04:00,42.36599,-71.03481
EW_East_Boston,pm25,18.3,2023-06-25 21:39:06-04:00,42.36599,-71.03481
EW_East_Boston,pm25,17.4,2023-06-25 21:37:07-04:00,42.36599,-71.03481
EW_East_Boston,pm25,13.5,2023-06-25 21:33:06-04:00,42.36599,-71.03481
EW_East_Boston,pm25,15.0,2023-06-25 21:31:04-04:00,42.36599,-71.03481
EW_East_Boston,pm25,15.9,2023-06-25 21:29:05-04:00,42.36599,-71.03481
EW_East_Boston,pm25,17.1,2023-06-25 21:27:05-04:00,42.36599,-71.03481
EW_East_Boston,pm25,15.9,2023-06-25 21:25:04-04:00,42.36599,-71.03481
EW_East_Boston,pm25,17.3,2023-06-25 21:23:05-04:00,42.36599,-71.03481
EW_East_Boston,pm25,20.0,2023-06-25 21:21:30-04:00,42.36599,-71.03481
EW_East_Boston,pm25,15.8,2023-06-25 21:17:02-04:00,42.36599,-71.03481
EW_East_Boston,pm25,18.7,2023-06-25 21:15:06-04:00,42.36599,-71.03481
EW_East_Boston,pm25,16.2,2023-06-25 21:13:02-04:00,42.36599,-71.03481
EW_East_Boston,pm25,15.2,2023-06-25 21:11:02-04:00,42.36599,-71.03481
EW_East_Boston,pm25,15.5,2023-06-25 21:07:02-04:00,42.36599,-71.03481
EW_East_Boston,pm25,14.0,2023-06-25 21:05:02-04:00,42.36599,-71.03481
EW_East_Boston,pm25,18.2,2023-06-25 21:01:02-04:00,42.36599,-71.03481
EW_East_Boston,pm25,14.4,2023-06-25 20:59:04-04:00,42.36599,-71.03481
EW_East_Boston,pm25,11.0,2023-06-25 20:57:02-04:00,42.36599,-71.03481
EW_East_Boston,pm25,19.6,2023-06-25 20:53:02-04:00,42.36599,-71.03481
EW_East_Boston,pm25,16.9,2023-06-25 20:49:02-04:00,42.36599,-71.03481
EW_East_Boston,pm25,13.5,2023-06-25 20:45:02-04:00,42.36599,-71.03481
EW_East_Boston,pm25,16.8,2023-06-25 20:43:02-04:00,42.36599,-71.03481
EW_East_Boston,pm25,15.8,2023-06-25 20:41:01-04:00,42.36599,-71.03481
EW_East_Boston,pm25,16.2,2023-06-25 20:38:59-04:00,42.36599,-71.03481
EW_East_Boston,pm25,15.7,2023-06-25 20:36:58-04:00,42.36599,-71.03481
EW_East_Boston,pm25,16.0,2023-06-25 20:34:58-04:00,42.36599,-71.03481
EW_East_Boston,pm25,24.1,2023-06-25 20:29:00-04:00,42.36599,-71.03481
EW_East_Boston,pm25,18.9,2023-06-25 20:26:58-04:00,42.36599,-71.03481
EW_East_Boston,pm25,14.0,2023-06-25 20:07:52-04:00,42.36599,-71.03481
EW_East_Boston,pm25,13.3,2023-06-25 20:05:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,13.9,2023-06-25 20:03:52-04:00,42.36599,-71.03481
EW_East_Boston,pm25,13.6,2023-06-25 19:57:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,15.4,2023-06-25 19:56:19-04:00,42.36599,-71.03481
EW_East_Boston,pm25,13.9,2023-06-25 19:53:50-04:00,42.36599,-71.03481
EW_East_Boston,pm25,13.9,2023-06-25 19:51:50-04:00,42.36599,-71.03481
EW_East_Boston,pm25,13.3,2023-06-25 19:49:50-04:00,42.36599,-71.03481
EW_East_Boston,pm25,14.1,2023-06-25 19:47:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,15.1,2023-06-25 19:45:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,14.3,2023-06-25 19:43:50-04:00,42.36599,-71.03481
EW_East_Boston,pm25,15.9,2023-06-25 19:39:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,13.3,2023-06-25 19:37:52-04:00,42.36599,-71.03481
EW_East_Boston,pm25,13.3,2023-06-25 19:35:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,12.8,2023-06-25 19:33:50-04:00,42.36599,-71.03481
EW_East_Boston,pm25,13.3,2023-06-25 19:15:44-04:00,42.36599,-71.03481
EW_East_Boston,pm25,13.2,2023-06-25 19:13:44-04:00,42.36599,-71.03481
EW_East_Boston,pm25,12.7,2023-06-25 19:11:45-04:00,42.36599,-71.03481
EW_East_Boston,pm25,12.9,2023-06-25 19:09:44-04:00,42.36599,-71.03481
EW_East_Boston,pm25,14.2,2023-06-25 19:07:44-04:00,42.36599,-71.03481
EW_East_Boston,pm25,12.3,2023-06-25 19:05:44-04:00,42.36599,-71.03481
EW_East_Boston,pm25,14.1,2023-06-25 19:03:45-04:00,42.36599,-71.03481
EW_East_Boston,pm25,15.8,2023-06-25 18:35:09-04:00,42.36599,-71.03481
EW_East_Boston,pm25,19.0,2023-06-25 18:33:06-04:00,42.36599,-71.03481
EW_East_Boston,pm25,19.6,2023-06-25 18:31:06-04:00,42.36599,-71.03481
EW_East_Boston,pm25,19.4,2023-06-25 18:17:40-04:00,42.36599,-71.03481
EW_East_Boston,pm25,16.0,2023-06-25 18:13:39-04:00,42.36599,-71.03481
EW_East_Boston,pm25,16.3,2023-06-25 18:11:40-04:00,42.36599,-71.03481
EW_East_Boston,pm25,16.7,2023-06-25 18:04:03-04:00,42.36599,-71.03481
EW_East_Boston,pm25,17.5,2023-06-25 18:02:01-04:00,42.36599,-71.03481
EW_East_Boston,pm25,18.7,2023-06-25 17:51:31-04:00,42.36599,-71.03481
EW_East_Boston,pm25,13.8,2023-06-25 17:49:29-04:00,42.36599,-71.03481
EW_East_Boston,pm25,12.6,2023-06-25 17:47:29-04:00,42.36599,-71.03481
EW_East_Boston,pm25,13.6,2023-06-25 17:45:34-04:00,42.36599,-71.03481
